process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0274, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0685, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.1301, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.2055, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3699, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4726, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.2534, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.1233, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.2603, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3699, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3151, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.2740, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3493, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3630, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3904, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4041, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4247, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4589, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4795, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5000, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4658, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4589, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4795, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5137, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5205, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5205, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5274, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5342, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5205, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5274, device='cuda:2', dtype=torch.float64) 0.292
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
client0 closes
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0094, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0047, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0047, device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0094, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0141, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0141, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0282, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1596, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0751, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0939, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0704, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0376, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0610, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0798, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0516, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0235, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0469, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0423, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0563, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0610, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0939, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0798, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0939, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1127, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1221, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1549, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1455, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1455, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1690, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1925, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.2347, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.2441, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.2770, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3192, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3427, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3756, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3756, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3850, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3850, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.3850, device='cuda:3', dtype=torch.float64) 0.426
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.0329, device='cuda:3', dtype=torch.float64) 0.426
client1 closes
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.0753, device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0342, device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0205, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0411, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0685, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0342, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0616, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0822, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.3425, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5137, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4658, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4384, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4521, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4863, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4863, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4863, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5000, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4932, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5616, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5753, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5685, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5753, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5616, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4932, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4795, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4795, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4932, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5205, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5411, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5342, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4795, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.4726, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.5000, device='cuda:2', dtype=torch.float64) 0.292
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.0137, device='cuda:2', dtype=torch.float64) 0.292
client0 closes
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0213, device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0496, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1915, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1844, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1489, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4397, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4965, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1560, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.2411, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.2411, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1773, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1135, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0851, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0780, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0993, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.1915, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.2837, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4610, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5532, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5177, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5035, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4752, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4752, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4610, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4397, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4539, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4468, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4397, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4468, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.4681, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5035, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5390, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5674, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5816, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5957, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5887, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.5887, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.6099, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.6241, device='cuda:4', dtype=torch.float64) 0.282
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.0142, device='cuda:4', dtype=torch.float64) 0.282
client2 closes
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0137, device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
tensor(0., device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0137, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0548, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0274, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0137, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0616, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0479, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0274, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0685, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0616, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0753, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0822, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0822, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0822, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0959, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0822, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0685, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0753, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0822, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
tensor(0.0890, device='cuda:2', dtype=torch.float64) 0.292
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.0068, device='cuda:2', dtype=torch.float64) 0.292
client0 closes
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0141, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0188, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0188, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0141, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0188, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0235, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1737, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0469, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1174, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0892, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1502, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0610, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0657, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0892, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0939, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0798, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1033, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0986, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1080, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0986, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1127, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1127, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0892, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0798, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0845, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1362, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1972, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.2066, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1221, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.0892, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1221, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1174, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1315, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1502, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1362, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1315, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1455, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1362, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1408, device='cuda:3', dtype=torch.float64) 0.426
tensor(0.1315, device='cuda:3', dtype=torch.float64) 0.426
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0., device='cuda:3', dtype=torch.float64) 0.426
client1 closes
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0.2482, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.3830, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0355, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0142, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0.0071, device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
tensor(0., device='cuda:4', dtype=torch.float64) 0.282
